"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
12,2023-08-09,3,0,18,1,6,NA,2023-09-06,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
13,2023-08-16,3,0,26.05,1,7,NA,2023-09-06,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
14,2023-08-23,3,0,66,0,8,NA,2023-09-06,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
15,2023-08-30,3,0,203.15,1,10,NA,2023-09-06,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
1,2023-05-23,2,0,7,1,3,3,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
2,2023-05-30,2,0,6,1,3,1,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
3,2023-06-06,1,0,5,1,2,1,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
4,2023-06-13,1,0,5,0,2,NA,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
5,2023-06-20,1,0,5,0,2,2,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
6,2023-06-27,1,0,5,0,2,1,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
7,2023-07-04,1,0,4,0,2,NA,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
8,2023-07-11,1,0,5,0,2,1,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
9,2023-07-18,1,0,5,0,2,1,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
10,2023-07-25,1,0,5,0,2,2,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
11,2023-08-01,1,0,6,0,2,1,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
12,2023-08-08,1,0,7,0,2,NA,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
13,2023-08-15,1,0,11.025,0,3,NA,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
14,2023-08-22,1,0,21.05,0,3,NA,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
15,2023-08-29,1,0,51.05,0,3,NA,2023-09-06,"BARRETOS","10","covid","corte 3 semanas"
1,2023-05-23,5,0,18,3,8,6,2023-09-06,"BAURU","10","covid","corte 3 semanas"
2,2023-05-30,5,0,22,3,8,NA,2023-09-06,"BAURU","10","covid","corte 3 semanas"
3,2023-06-06,5,0,16,3,7,4,2023-09-06,"BAURU","10","covid","corte 3 semanas"
4,2023-06-13,5,0,16,3,8,8,2023-09-06,"BAURU","10","covid","corte 3 semanas"
5,2023-06-20,5,0,15,3,7,7,2023-09-06,"BAURU","10","covid","corte 3 semanas"
6,2023-06-27,4,0,14,2,6,2,2023-09-06,"BAURU","10","covid","corte 3 semanas"
7,2023-07-04,3,0,14,2,6,1,2023-09-06,"BAURU","10","covid","corte 3 semanas"
8,2023-07-11,4,0,16,2,7,NA,2023-09-06,"BAURU","10","covid","corte 3 semanas"
9,2023-07-18,6,0,18.025,4,9,7,2023-09-06,"BAURU","10","covid","corte 3 semanas"
10,2023-07-25,8,1,27,5,12,15,2023-09-06,"BAURU","10","covid","corte 3 semanas"
11,2023-08-01,7,0,27.025,4,10,4,2023-09-06,"BAURU","10","covid","corte 3 semanas"
12,2023-08-08,6,0,44,2,12,NA,2023-09-06,"BAURU","10","covid","corte 3 semanas"
13,2023-08-15,6,0,118.549999999999,2,14,NA,2023-09-06,"BAURU","10","covid","corte 3 semanas"
14,2023-08-22,6,0,370.425,1,17,NA,2023-09-06,"BAURU","10","covid","corte 3 semanas"
15,2023-08-29,6,0,1618.625,1,19,NA,2023-09-06,"BAURU","10","covid","corte 3 semanas"
1,2023-06-02,11,3,23,8,15,11,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
2,2023-06-09,11,4,23,9,15,10,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
3,2023-06-16,12,4.975,24,9,16,14,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
4,2023-06-23,13,4,24,10,16,16,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
5,2023-06-30,12,4,23,9,15,10,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
6,2023-07-07,12,4,22,9,15,10,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
7,2023-07-14,12,4,24,9,15,13,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
8,2023-07-21,11,4,23,8,14,12,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
9,2023-07-28,10,3,22,8,14,13,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
10,2023-08-04,8,2,17,6,10,12,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
11,2023-08-11,6,1,14.025,3.75,8,1,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
12,2023-08-18,4,0,14,2,7,NA,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
13,2023-08-25,3,0,14,1,6,NA,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
14,2023-09-01,3,0,18,1,5,NA,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
15,2023-09-08,2,0,24,0,5,NA,2023-09-06,"CAMPINAS","10","covid","corte 3 semanas"
1,2023-05-26,1,0,6,0,2,1,2023-09-06,"FRANCA","10","covid","corte 3 semanas"
2,2023-06-02,1,0,6,1,2,1,2023-09-06,"FRANCA","10","covid","corte 3 semanas"
3,2023-06-09,1,0,6,1,3,2,2023-09-06,"FRANCA","10","covid","corte 3 semanas"
4,2023-06-16,2,0,6,1,3,3,2023-09-06,"FRANCA","10","covid","corte 3 semanas"
5,2023-06-23,2,0,7,1,3,NA,2023-09-06,"FRANCA","10","covid","corte 3 semanas"
6,2023-06-30,2,0,6,1,3,1,2023-09-06,"FRANCA","10","covid","corte 3 semanas"
7,2023-07-07,2,0,5.02499999999998,1,3,3,2023-09-06,"FRANCA","10","covid","corte 3 semanas"
8,2023-07-14,2,0,6,1,3,1,2023-09-06,"FRANCA","10","covid","corte 3 semanas"
9,2023-07-21,2,0,6,1,3,2,2023-09-06,"FRANCA","10","covid","corte 3 semanas"
10,2023-07-28,2,0,7,1,3,2,2023-09-06,"FRANCA","10","covid","corte 3 semanas"
11,2023-08-04,2,0,10,1,3,NA,2023-09-06,"FRANCA","10","covid","corte 3 semanas"
12,2023-08-11,2,0,17.05,1,4,NA,2023-09-06,"FRANCA","10","covid","corte 3 semanas"
13,2023-08-18,2,0,47.025,1,5,NA,2023-09-06,"FRANCA","10","covid","corte 3 semanas"
14,2023-08-25,2,0,143.275,0,5,NA,2023-09-06,"FRANCA","10","covid","corte 3 semanas"
1,2023-06-14,22,8,45,17,28,23,2023-09-06,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
2,2023-06-21,22,9,44,17,27,25,2023-09-06,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
3,2023-06-28,21,9,41,17,26,20,2023-09-06,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
4,2023-07-05,21,9,42,17,27,20,2023-09-06,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
5,2023-07-12,23,10,43,18,28,24,2023-09-06,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
6,2023-07-19,25,11,46,20,30,21,2023-09-06,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
7,2023-07-26,29,9,52.025,23,36,34,2023-09-06,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
8,2023-08-02,28,10,51,21,34,38,2023-09-06,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
9,2023-08-09,18,7,43,13,25,11,2023-09-06,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
10,2023-08-16,14,1,47,7,23,NA,2023-09-06,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
11,2023-08-23,11,0,59.025,4,22.25,NA,2023-09-06,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
12,2023-08-30,9,0,95.0999999999999,2,23,NA,2023-09-06,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
13,2023-09-06,8,0,187.35,1,24,NA,2023-09-06,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
1,2023-05-27,4,0,12,2,6,3,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
2,2023-06-03,4,1,11.025,3,6,5,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
3,2023-06-10,4,0,10,3,6,8,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
4,2023-06-17,4,0,11,3,6,4,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
5,2023-06-24,4,1,10,3,6,2,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
6,2023-07-01,4,0,10,2,5,4,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
7,2023-07-08,4,1,10,3,6,5,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
8,2023-07-15,4,0,10,3,6,2,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
9,2023-07-22,4,1,11,3,6,7,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
10,2023-07-29,5,0.975000000000001,11,3,7,4,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
11,2023-08-05,5,1,12,3,7,5,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
12,2023-08-12,5,0,16.025,3,7,NA,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
13,2023-08-19,5,0,28,2,8,NA,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
14,2023-08-26,5,0,46.025,2,9,NA,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
15,2023-09-02,5,0,116.125,2,10,NA,2023-09-06,"MARÍLIA","10","covid","corte 3 semanas"
1,2023-05-24,4,0,12,2,6,7,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
2,2023-05-31,3,0,9,2,5,2,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
3,2023-06-07,3,0,9,2,4,1,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
4,2023-06-14,3,0,8,2,4,5,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
5,2023-06-21,3,0,8,2,5,2,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
6,2023-06-28,3,0,8,2,4,3,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
7,2023-07-05,3,0,8,2,5,3,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
8,2023-07-12,3,0,9,2,5,4,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
9,2023-07-19,3,0,8,2,5,4,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
10,2023-07-26,3,0,9,2,5,5,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
11,2023-08-02,3,0,10,2,5,2,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
12,2023-08-09,3,0,13,2,5,NA,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
13,2023-08-16,3,0,19,1,6,NA,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
14,2023-08-23,3,0,35.0749999999999,1,6,NA,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
15,2023-08-30,3,0,72,1,7,NA,2023-09-06,"PIRACICABA","10","covid","corte 3 semanas"
1,2023-05-12,4,0,12,2,6,3,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
2,2023-05-19,3,0,9.02499999999998,2,5,5,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
3,2023-05-26,2,0,8.02499999999998,1,4,3,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
4,2023-06-02,2,0,7,1,3,NA,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
5,2023-06-09,2,0,6,1,3,2,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
6,2023-06-16,2,0,6,1,3,1,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
7,2023-06-23,2,0,5.02499999999998,1,3,1,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
8,2023-06-30,2,0,5,1,3,2,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
9,2023-07-07,2,0,6,1,3,1,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
10,2023-07-14,2,0,7,1,3,NA,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
11,2023-07-21,2,0,9,1,4,4,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
12,2023-07-28,3,0,20,1,6,NA,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
13,2023-08-04,3,0,62.025,1,7,NA,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
14,2023-08-11,4,0,203.075,1,9,NA,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
15,2023-08-18,4,0,736.199999999998,1,15,NA,2023-09-06,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
1,2023-05-18,1,0,6,0,2,1,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
2,2023-05-25,1,0,6,0,3,1,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
3,2023-06-01,2,0,9,1,4,NA,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
4,2023-06-08,4.5,0,13,3,7,4,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
5,2023-06-15,8,1,19,5,11,10,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
6,2023-06-22,11,3,26,8,14,11,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
7,2023-06-29,12,3,28,8,15,14,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
8,2023-07-06,10,2,23,7,13,12,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
9,2023-07-13,6,1,17,4,9,2,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
10,2023-07-20,5,0,15,3,7,8,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
11,2023-07-27,3,0,11.025,2,5,2,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
12,2023-08-03,2,0,14.025,1,5,NA,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
13,2023-08-10,1,0,31,0,4,NA,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
14,2023-08-17,1,0,92,0,3,NA,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
15,2023-08-24,1,0,241.924999999999,0,3,NA,2023-09-06,"REGISTRO","10","covid","corte 3 semanas"
1,2023-05-30,3,0,9.02499999999998,2,5,2,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
2,2023-06-06,4,0,10,2,5,3,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
3,2023-06-13,4,1,11,3,6,8,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
4,2023-06-20,5,1,12,3,7,5,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
5,2023-06-27,5,1,12,3,7,4,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
6,2023-07-04,6,1,14.025,4,8,5,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
7,2023-07-11,6,1,14,4,9,7,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
8,2023-07-18,7,2,15,5,9,8,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
9,2023-07-25,7,2,15,5,9,7,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
10,2023-08-01,6,1,15,4,9,10,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
11,2023-08-08,5,0.975000000000001,16,3,8,2,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
12,2023-08-15,5,0,16,3,8,NA,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
13,2023-08-22,5,0,23,2,8,NA,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
14,2023-08-29,4,0,43,1.75,9,NA,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
15,2023-09-05,4,0,75.0749999999999,1,9,NA,2023-09-06,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
1,2023-05-24,3,0,9,1,5,4,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
2,2023-05-31,2,0,8,1,3,2,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
3,2023-06-07,2,0,6,1,3,2,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
4,2023-06-14,2,0,6,1,3,1,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
5,2023-06-21,1,0,5,0,2,1,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
6,2023-06-28,1,0,4,0,2,1,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
7,2023-07-05,1,0,5,0,2,2,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
8,2023-07-12,1,0,4,0,2,1,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
9,2023-07-19,1,0,4,0,2,1,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
10,2023-07-26,1,0,4,0,2,1,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
11,2023-08-02,1,0,4,0,2,1,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
12,2023-08-09,1,0,6,0,2,NA,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
13,2023-08-16,1,0,8.02499999999998,0,2,NA,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
14,2023-08-23,1,0,20.025,0,2,NA,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
15,2023-08-30,0,0,33.025,0,2,NA,2023-09-06,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
1,2023-05-26,13,3,28,9,17,15,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
2,2023-06-02,11,4,25,9,15,11,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
3,2023-06-09,12,3,27.05,8,15,5,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
4,2023-06-16,16,6,32,12,20,19,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
5,2023-06-23,19,7,37,14,23,23,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
6,2023-06-30,19,6,36,15,24,20,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
7,2023-07-07,18,7,32,14,22,16,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
8,2023-07-14,17,5,31,13,21,18,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
9,2023-07-21,14,4,28,11,18,17,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
10,2023-07-28,10,3,21,7,13,11,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
11,2023-08-04,5,1,17,3,8,3,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
12,2023-08-11,3,0,15,1,6,NA,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
13,2023-08-18,2,0,18,0,5,NA,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
14,2023-08-25,1,0,25.025,0,4,NA,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
15,2023-09-01,1,0,51.05,0,4,NA,2023-09-06,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
1,2023-05-25,5,1,13,3,7,6,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
2,2023-06-01,5,1,12,3,7,2,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
3,2023-06-08,5,1,11,3,7,8,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
4,2023-06-15,5,1,12,3,7,4,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
5,2023-06-22,5,1,12,3,7,6,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
6,2023-06-29,5,1,12,3,7,4,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
7,2023-07-06,5,1,12,3,7,8,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
8,2023-07-13,5,1,11,3,6,6,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
9,2023-07-20,5,1,11,3,6,4,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
10,2023-07-27,4,0,10,2,6,3,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
11,2023-08-03,4,0,11,2,6,4,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
12,2023-08-10,3,0,12,2,5,NA,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
13,2023-08-17,3,0,15,1,6,NA,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
14,2023-08-24,3,0,22,1,6,NA,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
15,2023-08-31,3,0,38.025,1,6,NA,2023-09-06,"SOROCABA","10","covid","corte 3 semanas"
1,2023-05-27,13,5,24.025,10,16,12,2023-09-06,"TAUBATÉ","10","covid","corte 3 semanas"
2,2023-06-03,13,5,24,10,16,10,2023-09-06,"TAUBATÉ","10","covid","corte 3 semanas"
3,2023-06-10,14,6,24,11,17,18,2023-09-06,"TAUBATÉ","10","covid","corte 3 semanas"
4,2023-06-17,14,6,25,11,17,17,2023-09-06,"TAUBATÉ","10","covid","corte 3 semanas"
5,2023-06-24,12,5.975,23,10,16,14,2023-09-06,"TAUBATÉ","10","covid","corte 3 semanas"
6,2023-07-01,12,5,21.025,9,15,8,2023-09-06,"TAUBATÉ","10","covid","corte 3 semanas"
7,2023-07-08,11,4,20,8,14,11,2023-09-06,"TAUBATÉ","10","covid","corte 3 semanas"
8,2023-07-15,11,4,21,8,14,10,2023-09-06,"TAUBATÉ","10","covid","corte 3 semanas"
9,2023-07-22,10,4,20,8,13,14,2023-09-06,"TAUBATÉ","10","covid","corte 3 semanas"
10,2023-07-29,10,3,19,8,13,8,2023-09-06,"TAUBATÉ","10","covid","corte 3 semanas"
11,2023-08-05,10,3,19,7,12.25,11,2023-09-06,"TAUBATÉ","10","covid","corte 3 semanas"
12,2023-08-12,9,2,25,6,13,NA,2023-09-06,"TAUBATÉ","10","covid","corte 3 semanas"
