"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
5,2023-05-17,3,0,8,2,4,3,2023-08-02,"ARARAQUARA","10","covid","corte 3 semanas"
6,2023-05-24,2,0,7,1,4,2,2023-08-02,"ARARAQUARA","10","covid","corte 3 semanas"
7,2023-05-31,2,0,6,1,3,2,2023-08-02,"ARARAQUARA","10","covid","corte 3 semanas"
8,2023-06-07,2,0,6,1,3,1,2023-08-02,"ARARAQUARA","10","covid","corte 3 semanas"
9,2023-06-14,2,0,6,1,3,2,2023-08-02,"ARARAQUARA","10","covid","corte 3 semanas"
10,2023-06-21,1,0,5,1,2,3,2023-08-02,"ARARAQUARA","10","covid","corte 3 semanas"
11,2023-06-28,1,0,5,0,2,1,2023-08-02,"ARARAQUARA","10","covid","corte 3 semanas"
12,2023-07-05,1,0,6,0,2,NA,2023-08-02,"ARARAQUARA","10","covid","corte 3 semanas"
13,2023-07-12,1,0,9,0,2,NA,2023-08-02,"ARARAQUARA","10","covid","corte 3 semanas"
14,2023-07-19,1,0,13,0,2,NA,2023-08-02,"ARARAQUARA","10","covid","corte 3 semanas"
15,2023-07-26,1,0,21,0,2,NA,2023-08-02,"ARARAQUARA","10","covid","corte 3 semanas"
1,2023-04-18,6,1,16,4,8,9,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
2,2023-04-25,4,1,11,3,6,3,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
3,2023-05-02,4,0,9.02499999999998,2,5,3,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
4,2023-05-09,3,0,9,2,5,3,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
5,2023-05-16,3,0,8,2,4,3,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
6,2023-05-23,3,0,8,2,4,2,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
7,2023-05-30,3,0,8,2,4,NA,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
8,2023-06-06,3,0,8,2,4,5,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
9,2023-06-13,3,0,8,1,4,2,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
10,2023-06-20,2,0,7,1,4,3,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
11,2023-06-27,2,0,8,1,4,2,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
12,2023-07-04,2,0,9,1,4,NA,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
13,2023-07-11,2,0,13.025,1,4,NA,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
14,2023-07-18,2,0,22,0,4,NA,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
15,2023-07-25,2,0,60.025,0,4,NA,2023-08-02,"BAIXADA SANTISTA","10","covid","corte 3 semanas"
1,2023-04-19,4,0,11.025,2,6,4,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
2,2023-04-26,3,0,8,2,5,5,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
3,2023-05-03,2,0,7,1,4,1,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
4,2023-05-10,2,0,7,1,3,2,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
5,2023-05-17,2,0,6,1,3,NA,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
6,2023-05-24,2,0,6,1,3,3,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
7,2023-05-31,1,0,5,1,3,1,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
8,2023-06-07,1,0,5,1,2,1,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
9,2023-06-14,1,0,5,0,2,NA,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
10,2023-06-21,1,0,5,0,2,2,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
11,2023-06-28,1,0,5,0,2,1,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
12,2023-07-05,1,0,7,0,2,NA,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
13,2023-07-12,1,0,11.025,0,2,NA,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
14,2023-07-19,1,0,24,0,2,NA,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
15,2023-07-26,1,0,58.3499999999997,0,2,NA,2023-08-02,"BARRETOS","10","covid","corte 3 semanas"
1,2023-03-30,7,1,21.025,5,10,6,2023-08-02,"BAURU","10","covid","corte 3 semanas"
2,2023-04-06,7,1,18,5,10,11,2023-08-02,"BAURU","10","covid","corte 3 semanas"
3,2023-04-13,6,1,16,4,9,4,2023-08-02,"BAURU","10","covid","corte 3 semanas"
4,2023-04-20,5,0,14,3,8,8,2023-08-02,"BAURU","10","covid","corte 3 semanas"
5,2023-04-27,5,0,14,3,7,1,2023-08-02,"BAURU","10","covid","corte 3 semanas"
6,2023-05-04,5,0,13,3,7,5,2023-08-02,"BAURU","10","covid","corte 3 semanas"
7,2023-05-11,5,0,13,3,7,8,2023-08-02,"BAURU","10","covid","corte 3 semanas"
8,2023-05-18,4,0,11,3,6,4,2023-08-02,"BAURU","10","covid","corte 3 semanas"
9,2023-05-25,4,0,11.025,2,6,6,2023-08-02,"BAURU","10","covid","corte 3 semanas"
10,2023-06-01,3,0,10,2,5,NA,2023-08-02,"BAURU","10","covid","corte 3 semanas"
11,2023-06-08,2,0,10,1,4,1,2023-08-02,"BAURU","10","covid","corte 3 semanas"
12,2023-06-15,2,0,10.025,1,4,NA,2023-08-02,"BAURU","10","covid","corte 3 semanas"
13,2023-06-22,1,0,12.025,0,4,NA,2023-08-02,"BAURU","10","covid","corte 3 semanas"
14,2023-06-29,1,0,19.025,0,3,NA,2023-08-02,"BAURU","10","covid","corte 3 semanas"
15,2023-07-06,1,0,23,0,3,NA,2023-08-02,"BAURU","10","covid","corte 3 semanas"
1,2023-04-29,15,6,27,11,19,16,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
2,2023-05-06,14,6,26,11,18,13,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
3,2023-05-13,13,5,25,10,16,13,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
4,2023-05-20,13,5,23,10,16,12,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
5,2023-05-27,13,5.975,22,10,16,14,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
6,2023-06-03,12,5,22,9,15,11,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
7,2023-06-10,11,5,21,9,15,10,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
8,2023-06-17,11,4,21,8,14,15,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
9,2023-06-24,10,4,19,7,13,13,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
10,2023-07-01,8,3,17,6,11,10,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
11,2023-07-08,6,1,14,4,9,2,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
12,2023-07-15,4,0,14,2,7,NA,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
13,2023-07-22,4,0,14,1,6.25,NA,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
14,2023-07-29,3,0,16.025,1,6,NA,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
15,2023-08-05,2,0,22,0,6,NA,2023-08-02,"CAMPINAS","10","covid","corte 3 semanas"
1,2023-04-19,1,0,6,0,2,1,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
2,2023-04-26,1,0,6,0,2,NA,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
3,2023-05-03,1,0,6,1,3,2,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
4,2023-05-10,1,0,6,1,3,2,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
5,2023-05-17,1,0,5,1,3,NA,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
6,2023-05-24,1,0,6,1,3,1,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
7,2023-05-31,1,0,5.02499999999998,1,3,1,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
8,2023-06-07,1,0,5,1,3,2,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
9,2023-06-14,1,0,6,1,3,3,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
10,2023-06-21,2,0,6,1,3,NA,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
11,2023-06-28,1,0,7,0,3,1,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
12,2023-07-05,2,0,9,1,3,NA,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
13,2023-07-12,1,0,14,0,3,NA,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
14,2023-07-19,1,0,21,0,4,NA,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
15,2023-07-26,1,0,48.025,0,5,NA,2023-08-02,"FRANCA","10","covid","corte 3 semanas"
1,2023-05-03,56,33,85,48,65,48,2023-08-02,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
2,2023-05-10,52,31,77,44,59,66,2023-08-02,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
3,2023-05-17,45,28,68,39,51,39,2023-08-02,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
4,2023-05-24,39,23,60.025,34,45,43,2023-08-02,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
5,2023-05-31,35,21,53,29,41,32,2023-08-02,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
6,2023-06-07,31,17,47,26,36,30,2023-08-02,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
7,2023-06-14,27,16,43,23,31,29,2023-08-02,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
8,2023-06-21,23,12,37,19,27,25,2023-08-02,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
9,2023-06-28,20,9,35,16,24,18,2023-08-02,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
10,2023-07-05,17,6,35,13,22,NA,2023-08-02,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
11,2023-07-12,15,4,39.025,10,21,NA,2023-08-02,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
12,2023-07-19,13,2,45,8,19,NA,2023-08-02,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
13,2023-07-26,11,1,56.1249999999999,6,18,NA,2023-08-02,"GRANDE SÃO PAULO","10","covid","corte 3 semanas"
1,2023-04-12,8,2,18,6,11,9,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
2,2023-04-19,7,2,16,5,10,7,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
3,2023-04-26,7,2,15,5,9,6,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
4,2023-05-03,6,1,13,4,8,9,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
5,2023-05-10,5,1,12,4,7,6,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
6,2023-05-17,5,1,12,3,7,3,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
7,2023-05-24,5,1,11,3,7,3,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
8,2023-05-31,4,1,11,3,6,5,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
9,2023-06-07,4,1,10,3,6,7,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
10,2023-06-14,4,0,9.02499999999998,3,6,5,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
11,2023-06-21,4,0,10,2,5,2,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
12,2023-06-28,3,0,11,2,5,NA,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
13,2023-07-05,3,0,13,1,5,NA,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
14,2023-07-12,2,0,17,1,5,NA,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
15,2023-07-19,2,0,23,1,5,NA,2023-08-02,"MARÍLIA","10","covid","corte 3 semanas"
1,2023-04-20,4,0,12,2,6,4,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
2,2023-04-27,3,0,9,2,5,3,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
3,2023-05-04,3,0,9,2,5,5,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
4,2023-05-11,3,0,9,2,4,1,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
5,2023-05-18,3,0,8,1,4,1,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
6,2023-05-25,3,0,9,1,4,7,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
7,2023-06-01,2,0,8,1,4,2,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
8,2023-06-08,2,0,7,1,3,1,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
9,2023-06-15,2,0,7,1,3,3,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
10,2023-06-22,2,0,6.02499999999998,1,3,1,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
11,2023-06-29,2,0,8,1,3,3,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
12,2023-07-06,2,0,11,1,3,NA,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
13,2023-07-13,2,0,19.025,1,4,NA,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
14,2023-07-20,2,0,43.2249999999998,0,4,NA,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
15,2023-07-27,2,0,115.05,0,4,NA,2023-08-02,"PIRACICABA","10","covid","corte 3 semanas"
1,2023-04-29,2,0,8,1,4,2,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
2,2023-05-06,2,0,7.02499999999998,1,4,1,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
3,2023-05-13,3,0,8,1,4,3,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
4,2023-05-20,3,0,9,1,4,5,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
5,2023-05-27,2,0,9,1,4,3,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
6,2023-06-03,2,0,8,1,4,NA,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
7,2023-06-10,2,0,6,1,3,2,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
8,2023-06-17,1,0,6,1,3,1,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
9,2023-06-24,1,0,6,0,2,NA,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
10,2023-07-01,1,0,5,0,2,1,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
11,2023-07-08,1,0,7,0,2,NA,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
12,2023-07-15,1,0,10,0,2,NA,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
13,2023-07-22,0,0,19,0,2,NA,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
14,2023-07-29,0,0,46.0999999999999,0,2,NA,2023-08-02,"PRESIDENTE PRUDENTE","10","covid","corte 3 semanas"
1,2023-04-14,2,0,8,1,4,4,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
2,2023-04-21,2,0,7,1,3,1,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
3,2023-04-28,2,0,6.02499999999998,1,3,1,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
4,2023-05-05,2,0,7,1,3,4,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
5,2023-05-12,2,0,7,1,3,NA,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
6,2023-05-19,2,0,7,1,3,1,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
7,2023-05-26,2,0,8,1,4,1,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
8,2023-06-02,3,0,10,2,5,NA,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
9,2023-06-09,5,0,12,3,7,4,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
10,2023-06-16,7,1,17,5,10,10,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
11,2023-06-23,11,2,27,7,14,11,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
12,2023-06-30,15,2,85,10,24,NA,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
13,2023-07-07,21,1,367.275,11,41,NA,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
14,2023-07-14,28,0,1827.025,12,74,NA,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
15,2023-07-21,39,0,13757.875,14,141.25,NA,2023-08-02,"REGISTRO","10","covid","corte 3 semanas"
1,2023-04-19,5,0,19,3,7,3,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
2,2023-04-26,6,1,16,4,9,7,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
3,2023-05-03,7,1,19,5,10,7,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
4,2023-05-10,7,1,19,5,11,13,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
5,2023-05-17,6,1,16,4,8,7,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
6,2023-05-24,5,0,13,3,7,3,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
7,2023-05-31,4,0,11.025,2,6,2,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
8,2023-06-07,4,0,11,2,6,3,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
9,2023-06-14,4,0,12,3,7,8,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
10,2023-06-21,4,0,11,2,6,5,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
11,2023-06-28,3,0,10,2,5,2,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
12,2023-07-05,3,0,15,1,5,NA,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
13,2023-07-12,2,0,32.025,1,5,NA,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
14,2023-07-19,2,0,79.0749999999999,0,5,NA,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
15,2023-07-26,1,0,233.599999999999,0,5,NA,2023-08-02,"RIBEIRÃO PRETO","10","covid","corte 3 semanas"
1,2023-04-13,8,2,19,6,11,10,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
2,2023-04-20,6,1,14,4,9,6,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
3,2023-04-27,5,1,12,3,7,5,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
4,2023-05-04,4,0,10,3,6,3,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
5,2023-05-11,3,0,8,2,5,1,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
6,2023-05-18,3,0,8,1,4,6,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
7,2023-05-25,2,0,6.02499999999998,1,4,2,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
8,2023-06-01,2,0,6,1,3,2,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
9,2023-06-08,1,0,5,1,2,2,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
10,2023-06-15,1,0,5,0,2,1,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
11,2023-06-22,1,0,4,0,2,1,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
12,2023-06-29,1,0,5,0,2,NA,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
13,2023-07-06,1,0,6,0,2,NA,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
14,2023-07-13,0,0,8,0,1,NA,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
15,2023-07-20,0,0,10.025,0,1,NA,2023-08-02,"SÃO JOÃO DA BOA VISTA","10","covid","corte 3 semanas"
1,2023-04-19,11,3,28,8,15,8,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
2,2023-04-26,16,5,29.025,12,20,18,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
3,2023-05-03,18,6,35.025,14,23,23,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
4,2023-05-10,18,7,35,14,22,17,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
5,2023-05-17,17,6,34,13,21,20,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
6,2023-05-24,13,5,27,10,17,14,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
7,2023-05-31,11,4,27,8,16,9,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
8,2023-06-07,11,3,27,8,15,5,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
9,2023-06-14,15,5,29,11,19,19,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
10,2023-06-21,18,7,37,14,22.25,22,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
11,2023-06-28,20,6.975,43,15,25,19,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
12,2023-07-05,21,6,70,15,31,NA,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
13,2023-07-12,24,2,150.025,13,44,NA,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
14,2023-07-19,28,1,470.4,12,61,NA,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
15,2023-07-26,30,0,1765.675,11,84.25,NA,2023-08-02,"SÃO JOSÉ DO RIO PRETO","10","covid","corte 3 semanas"
1,2023-04-18,10,3,26,8,14,10,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
2,2023-04-25,10,3,22,8,13.25,10,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
3,2023-05-02,9,3,20,7,13,8,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
4,2023-05-09,9,2,19,6,12,14,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
5,2023-05-16,8,2,16.025,6,10,9,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
6,2023-05-23,7,1,16,5,9,6,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
7,2023-05-30,5,1,13,4,7,2,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
8,2023-06-06,5,1,11,3,7,8,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
9,2023-06-13,4,0,10,2,6,4,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
10,2023-06-20,3,0,9,2,5,5,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
11,2023-06-27,2,0,8,1,4,1,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
12,2023-07-04,2,0,8,1,4,NA,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
13,2023-07-11,2,0,9,1,3,NA,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
14,2023-07-18,1,0,9,0,3,NA,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
15,2023-07-25,1,0,15.025,0,3,NA,2023-08-02,"SOROCABA","10","covid","corte 3 semanas"
1,2023-04-19,18,7,33,14,22,19,2023-08-02,"TAUBATÉ","10","covid","corte 3 semanas"
2,2023-04-26,17,7,32,13,21,15,2023-08-02,"TAUBATÉ","10","covid","corte 3 semanas"
3,2023-05-03,17,7,28.025,13,20,12,2023-08-02,"TAUBATÉ","10","covid","corte 3 semanas"
4,2023-05-10,17,8,30,13,20,23,2023-08-02,"TAUBATÉ","10","covid","corte 3 semanas"
5,2023-05-17,16,7,29,12,19,20,2023-08-02,"TAUBATÉ","10","covid","corte 3 semanas"
6,2023-05-24,14,6,26,11,18,12,2023-08-02,"TAUBATÉ","10","covid","corte 3 semanas"
7,2023-05-31,13,5.975,24,10,17,9,2023-08-02,"TAUBATÉ","10","covid","corte 3 semanas"
8,2023-06-07,13,5,24,10,16,15,2023-08-02,"TAUBATÉ","10","covid","corte 3 semanas"
9,2023-06-14,12,5,23,9,15,14,2023-08-02,"TAUBATÉ","10","covid","corte 3 semanas"
10,2023-06-21,11,4,20.025,8,14,13,2023-08-02,"TAUBATÉ","10","covid","corte 3 semanas"
11,2023-06-28,9,3,19,7,12,7,2023-08-02,"TAUBATÉ","10","covid","corte 3 semanas"
12,2023-07-05,8,2,22,6,12,NA,2023-08-02,"TAUBATÉ","10","covid","corte 3 semanas"
13,2023-07-12,8,1,24,5,11,NA,2023-08-02,"TAUBATÉ","10","covid","corte 3 semanas"
